succodigo;turno;caja;venta;comprobante;vtaoperacion;clinombre;vtaestado;vtafecha;franja_turno;dia_venta;usulogin;condvtapos;delivery;articulo;descrip;descrip_alex;precio;cant;total;venta1;sucursal;desde;hasta;sucdescrip;desdeturno;hastaturno;desdecomanda;hastacomanda;filtrosobreventa;cliente
Pilar III;30;1;10746;;VF;Consumidor Final;Normal;27/12/2020 15:26;3;27;Admin;EF;No;52;1/4  Kilo;Helado por kilo;160;1;160;10746;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10747;;VF;Consumidor Final;Normal;27/12/2020 15:27;3;27;Admin;EF;No;50;1 Kilo;Helado por kilo;450;1;450;10747;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10748;;VF;Consumidor Final;Normal;27/12/2020 15:28;3;27;Admin;EF;No;316;Smoothie Mango;Smoothie;130;1;130;10748;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10749;0002-00001667;VF;Consumidor Final;Normal;27/12/2020 15:31;3;27;Admin;EF;No;1470;Torta Con Oreo;Postres;500;1;500;10749;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10749;0002-00001667;VF;Consumidor Final;Normal;27/12/2020 15:31;3;27;Admin;EF;No;12;Grido Batido;Mini postres;130;1;130;10749;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10750;;VF;Consumidor Final;Normal;27/12/2020 15:33;3;27;Admin;EF;No;16;B. Crocante Caja;Bon Bon;350;1;350;10750;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10750;;VF;Consumidor Final;Normal;27/12/2020 15:33;3;27;Admin;EF;No;32;Almendrado Caja;Almendrado;330;1;330;10750;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10751;;VL;Consumidor Final;Normal;27/12/2020 15:40;3;27;Admin;TD;No;198;Tent. Cr.Americana;Tentación;280;2;560;10751;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10751;;VL;Consumidor Final;Normal;27/12/2020 15:40;3;27;Admin;TD;No;28;Pal.Frutilla Caja;Palitos;350;1;350;10751;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10752;;VF;Consumidor Final;Normal;27/12/2020 15:42;3;27;Admin;EF;No;16;B. Crocante Caja;Bon Bon;350;1;350;10752;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10753;;VF;Consumidor Final;Normal;27/12/2020 15:47;3;27;Admin;EF;No;52;1/4  Kilo;Helado por kilo;160;2;320;10753;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10754;;VF;Consumidor Final;Normal;27/12/2020 15:48;3;27;Admin;EF;No;199;Tent. D.De Leche;Tentación;280;2;560;10754;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10754;;VF;Consumidor Final;Normal;27/12/2020 15:48;3;27;Admin;EF;No;28;Pal.Frutilla Caja;Palitos;350;1;350;10754;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10755;;VF;Consumidor Final;Normal;27/12/2020 15:49;3;27;Admin;EF;No;1470;Torta Con Oreo;Postres;500;1;500;10755;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10756;;VF;Consumidor Final;Normal;27/12/2020 15:49;3;27;Admin;EF;No;52;1/4  Kilo;Helado por kilo;160;1;160;10756;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10757;;VF;Consumidor Final;Normal;27/12/2020 15:52;3;27;Admin;EF;No;29;Pal.Frutilla x 1;Palitos;30;4;120;10757;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10757;;VF;Consumidor Final;Normal;27/12/2020 15:52;3;27;Admin;EF;No;17;B. Crocante x 1;Bon Bon;50;2;100;10757;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10758;;VF;Consumidor Final;Normal;27/12/2020 15:55;3;27;Admin;EF;No;17;B. Crocante x 1;Bon Bon;50;1;50;10758;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10759;;VF;Consumidor Final;Normal;27/12/2020 15:55;3;27;Admin;EF;No;52;1/4  Kilo;Helado por kilo;160;5;800;10759;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10760;;VL;Consumidor Final;Anulado;27/12/2020 15:56;3;27;Admin;EF;No;1468;Torta Grido Rellen;Postres;500;2;1000;10760;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10760;;VL;Consumidor Final;Anulado;27/12/2020 15:56;3;27;Admin;EF;No;90;Tent. Choc.C/Almen;Tentación;280;1;280;10760;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10761;;VF;Consumidor Final;Normal;27/12/2020 15:58;3;27;Admin;EF;No;446;Palito Pico Dulce;Palitos;170;1;170;10761;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10762;0002-00001668;VF;Consumidor Final;Normal;27/12/2020 15:58;3;27;Admin;EF;No;51;1/2  Kilo;Helado por kilo;260;1;260;10762;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10763;;VF;Consumidor Final;Normal;27/12/2020 15:59;3;27;Admin;TD;No;199;Tent. D.De Leche;Tentación;280;1;280;10763;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10763;;VF;Consumidor Final;Normal;27/12/2020 15:59;3;27;Admin;TD;No;1468;Torta Grido Rellen;Postres;500;2;1000;10763;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10764;;VF;Consumidor Final;Normal;27/12/2020 16:01;3;27;Admin;EF;No;22;Pal.Bombon Caja;Palitos;550;1;550;10764;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10765;;VF;Consumidor Final;Normal;27/12/2020 16:03;3;27;Admin;EF;No;28;Pal.Frutilla Caja;Palitos;350;1;350;10765;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10766;;VF;Consumidor Final;Normal;27/12/2020 16:14;3;27;Admin;EF;No;28;Pal.Frutilla Caja;Palitos;350;1;350;10766;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10767;;VF;Consumidor Final;Normal;27/12/2020 16:15;3;27;Admin;EF;No;51;1/2  Kilo;Helado por kilo;260;1;260;10767;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10768;0002-00001669;VL;Consumidor Final;Normal;27/12/2020 16:19;3;27;Admin;EF;No;28;Pal.Frutilla Caja;Palitos;350;1;350;10768;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10768;0002-00001669;VL;Consumidor Final;Normal;27/12/2020 16:19;3;27;Admin;EF;No;30;Pal.Limon Caja;Palitos;350;1;350;10768;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10769;0002-00001670;VF;Consumidor Final;Normal;27/12/2020 16:20;3;27;Admin;EF;No;4;Gigante 3b;Mini postres;130;1;130;10769;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10770;0002-00001671;VF;Consumidor Final;Normal;27/12/2020 16:23;3;27;Admin;EF;No;50;1 Kilo;Helado por kilo;450;1;450;10770;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10771;;VF;Consumidor Final;Normal;27/12/2020 16:24;3;27;Admin;EF;No;28;Pal.Frutilla Caja;Palitos;350;1;350;10771;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10772;;VF;Consumidor Final;Normal;27/12/2020 16:26;3;27;Admin;EF;No;34;Casatta Caja;Comidas rápidas;330;1;330;10772;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10773;0002-00001672;VF;Consumidor Final;Normal;27/12/2020 16:26;3;27;Admin;TD;No;87;Tent. Granizado;Tentación;280;1;280;10773;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10773;0002-00001672;VF;Consumidor Final;Normal;27/12/2020 16:26;3;27;Admin;TD;No;93;Tent. Limon;Tentación;280;1;280;10773;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10774;;VF;Consumidor Final;Normal;27/12/2020 16:27;3;27;Admin;EF;No;195;Cups Vasito x 5 Un;Cups;40;1;40;10774;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10775;;VF;Consumidor Final;Normal;27/12/2020 16:28;3;27;Admin;EF;No;186;Baño de Chocolate;Mini postres;10;1;10;10775;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10775;;VF;Consumidor Final;Normal;27/12/2020 16:28;3;27;Admin;EF;No;29;Pal.Frutilla x 1;Palitos;30;1;30;10775;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10775;;VF;Consumidor Final;Normal;27/12/2020 16:28;3;27;Admin;EF;No;4;Gigante 3b;Mini postres;130;1;130;10775;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10776;;VF;Consumidor Final;Normal;27/12/2020 16:28;3;27;Admin;EF;No;4;Gigante 3b;Mini postres;130;2;260;10776;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10777;;VF;Consumidor Final;Normal;27/12/2020 16:31;3;27;Admin;EF;No;1;Mini Gigante 1b;Mini postres;80;2;160;10777;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10778;0002-00001673;VF;Consumidor Final;Normal;27/12/2020 16:32;3;27;Admin;EF;No;204;Pal.Naranja Caja;Palitos;350;1;350;10778;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10778;0002-00001673;VF;Consumidor Final;Normal;27/12/2020 16:32;3;27;Admin;EF;No;28;Pal.Frutilla Caja;Palitos;350;1;350;10778;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10778;0002-00001673;VF;Consumidor Final;Normal;27/12/2020 16:32;3;27;Admin;EF;No;50;1 Kilo;Helado por kilo;450;2;900;10778;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10779;0002-00001674;VF;Consumidor Final;Normal;27/12/2020 16:33;3;27;Admin;EF;No;51;1/2  Kilo;Helado por kilo;260;1;260;10779;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10780;0002-00001675;VF;Consumidor Final;Normal;27/12/2020 16:34;3;27;Admin;EF;No;28;Pal.Frutilla Caja;Palitos;350;1;350;10780;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10781;0002-00001676;VF;Consumidor Final;Normal;27/12/2020 16:39;3;27;Admin;EF;No;50;1 Kilo;Helado por kilo;450;1;450;10781;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10781;0002-00001676;VF;Consumidor Final;Normal;27/12/2020 16:39;3;27;Admin;EF;No;3501;Cups Conito x 5 Un;Cups;40;1;40;10781;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10782;0002-00001677;VF;Consumidor Final;Normal;27/12/2020 16:40;3;27;Admin;EF;No;6650;Vaso Trolls 2 Boch;Postres;160;2;320;10782;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10783;;VF;Consumidor Final;Normal;27/12/2020 16:41;3;27;Admin;EF;No;3;Gigante 2b;Mini postres;110;2;220;10783;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10784;;VF;Consumidor Final;Normal;27/12/2020 16:43;3;27;Admin;EF;No;52;1/4  Kilo;Helado por kilo;160;2;320;10784;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10785;;VF;Consumidor Final;Normal;27/12/2020 16:44;3;27;Admin;EF;No;29;Pal.Frutilla x 1;Palitos;30;10;300;10785;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10785;;VF;Consumidor Final;Normal;27/12/2020 16:44;3;27;Admin;EF;No;20;B. Suizo Caja;Bon Bon;400;1;400;10785;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10786;;VF;Consumidor Final;Normal;27/12/2020 16:44;3;27;Admin;EF;No;4;Gigante 3b;Mini postres;130;1;130;10786;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10786;;VF;Consumidor Final;Normal;27/12/2020 16:44;3;27;Admin;EF;No;186;Baño de Chocolate;Mini postres;10;1;10;10786;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10787;;VF;Consumidor Final;Normal;27/12/2020 16:46;3;27;Admin;EF;No;4;Gigante 3b;Mini postres;130;1;130;10787;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10787;;VF;Consumidor Final;Normal;27/12/2020 16:46;3;27;Admin;EF;No;3;Gigante 2b;Mini postres;110;1;110;10787;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10788;;VF;Consumidor Final;Normal;27/12/2020 16:47;3;27;Admin;EF;No;3;Gigante 2b;Mini postres;110;1;110;10788;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10788;;VF;Consumidor Final;Normal;27/12/2020 16:47;3;27;Admin;EF;No;4;Gigante 3b;Mini postres;130;1;130;10788;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10788;;VF;Consumidor Final;Normal;27/12/2020 16:47;3;27;Admin;EF;No;186;Baño de Chocolate;Mini postres;10;2;20;10788;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10789;;VF;Consumidor Final;Normal;27/12/2020 16:47;3;27;Admin;EF;No;50;1 Kilo;Helado por kilo;450;1;450;10789;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10790;;VF;Consumidor Final;Normal;27/12/2020 16:48;3;27;Admin;EF;No;195;Cups Vasito x 5 Un;Cups;40;2;80;10790;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10791;;VF;Consumidor Final;Normal;27/12/2020 16:49;3;27;Admin;EF;No;199;Tent. D.De Leche;Tentación;280;1;280;10791;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10792;;VF;Consumidor Final;Normal;27/12/2020 16:50;3;27;Admin;EF;No;6650;Vaso Trolls 2 Boch;Postres;160;1;160;10792;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10792;;VF;Consumidor Final;Normal;27/12/2020 16:50;3;27;Admin;EF;No;3;Gigante 2b;Mini postres;110;1;110;10792;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10793;;VF;Consumidor Final;Normal;27/12/2020 16:51;3;27;Admin;EF;No;3;Gigante 2b;Mini postres;110;1;110;10793;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10793;;VF;Consumidor Final;Normal;27/12/2020 16:51;3;27;Admin;EF;No;6650;Vaso Trolls 2 Boch;Postres;160;2;320;10793;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10793;;VF;Consumidor Final;Normal;27/12/2020 16:51;3;27;Admin;EF;No;12;Grido Batido;Mini postres;130;1;130;10793;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10793;;VF;Consumidor Final;Normal;27/12/2020 16:51;3;27;Admin;EF;No;29;Pal.Frutilla x 1;Palitos;30;1;30;10793;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10794;;VF;Consumidor Final;Normal;27/12/2020 16:54;3;27;Admin;EF;No;1470;Torta Con Oreo;Postres;500;1;500;10794;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10795;;VL;Consumidor Final;Normal;27/12/2020 16:56;3;27;Admin;EF;No;1468;Torta Grido Rellen;Postres;500;1;500;10795;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10795;;VL;Consumidor Final;Normal;27/12/2020 16:56;3;27;Admin;EF;No;6650;Vaso Trolls 2 Boch;Postres;160;1;160;10795;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10795;;VL;Consumidor Final;Normal;27/12/2020 16:56;3;27;Admin;EF;No;29;Pal.Frutilla x 1;Palitos;30;1;30;10795;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10795;;VL;Consumidor Final;Normal;27/12/2020 16:56;3;27;Admin;EF;No;28;Pal.Frutilla Caja;Palitos;350;2;700;10795;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10796;;VF;Consumidor Final;Normal;27/12/2020 16:57;3;27;Admin;EF;No;12;Grido Batido;Mini postres;130;5;650;10796;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10796;;VF;Consumidor Final;Normal;27/12/2020 16:57;3;27;Admin;EF;No;50;1 Kilo;Helado por kilo;450;1;450;10796;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10797;;VF;Consumidor Final;Normal;27/12/2020 16:57;3;27;Admin;EF;No;12;Grido Batido;Mini postres;130;1;130;10797;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10797;;VF;Consumidor Final;Normal;27/12/2020 16:57;3;27;Admin;EF;No;52;1/4  Kilo;Helado por kilo;160;1;160;10797;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10797;;VF;Consumidor Final;Normal;27/12/2020 16:57;3;27;Admin;EF;No;3;Gigante 2b;Mini postres;110;2;220;10797;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10798;0002-00001678;VF;Consumidor Final;Normal;27/12/2020 17:00;3;27;Admin;EF;No;52;1/4  Kilo;Helado por kilo;160;1;160;10798;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10798;0002-00001678;VF;Consumidor Final;Normal;27/12/2020 17:00;3;27;Admin;EF;No;50;1 Kilo;Helado por kilo;450;1;450;10798;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10799;;VF;Consumidor Final;Normal;27/12/2020 17:02;3;27;Admin;EF;No;33;Almendrado x 1;Almendrado;50;1;50;10799;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10799;;VF;Consumidor Final;Normal;27/12/2020 17:02;3;27;Admin;EF;No;28;Pal.Frutilla Caja;Palitos;350;1;350;10799;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10800;;VF;Consumidor Final;Normal;27/12/2020 17:03;3;27;Admin;EF;No;50;1 Kilo;Helado por kilo;450;1;450;10800;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10801;;VF;Consumidor Final;Normal;27/12/2020 17:03;3;27;Admin;EF;No;50;1 Kilo;Helado por kilo;450;1;450;10801;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10802;0002-00001679;VF;Consumidor Final;Normal;27/12/2020 17:04;3;27;Admin;EF;No;50;1 Kilo;Helado por kilo;450;1;450;10802;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10803;;VF;Consumidor Final;Normal;27/12/2020 17:06;3;27;Admin;EF;No;12;Grido Batido;Mini postres;130;1;130;10803;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10804;;VF;Consumidor Final;Normal;27/12/2020 17:06;3;27;Admin;EF;No;1470;Torta Con Oreo;Postres;500;1;500;10804;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10805;0002-00001680;VF;Consumidor Final;Normal;27/12/2020 17:07;3;27;Admin;OT;No;34;Casatta Caja;Comidas rápidas;330;1;330;10805;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10806;;VF;Consumidor Final;Normal;27/12/2020 17:09;3;27;Admin;EF;No;12;Grido Batido;Mini postres;130;1;130;10806;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10806;;VF;Consumidor Final;Normal;27/12/2020 17:09;3;27;Admin;EF;No;3;Gigante 2b;Mini postres;110;2;220;10806;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10807;;VF;Consumidor Final;Normal;27/12/2020 17:09;3;27;Admin;EF;No;28;Pal.Frutilla Caja;Palitos;350;1;350;10807;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10808;;VF;Consumidor Final;Normal;27/12/2020 17:10;3;27;Admin;EF;No;28;Pal.Frutilla Caja;Palitos;350;1;350;10808;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10809;;VF;Consumidor Final;Normal;27/12/2020 17:13;3;27;Admin;EF;No;12;Grido Batido;Mini postres;130;2;260;10809;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10810;;VF;Consumidor Final;Normal;27/12/2020 17:16;3;27;Admin;EF;No;88;Tent. Ddl Granizad;Tentación;280;1;280;10810;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10811;;VF;Consumidor Final;Normal;27/12/2020 17:17;3;27;Admin;EF;No;12;Grido Batido;Mini postres;130;1;130;10811;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10812;;VF;Consumidor Final;Normal;27/12/2020 17:20;3;27;Admin;EF;No;21;B. Suizo x 1;Bon Bon;70;2;140;10812;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10813;;VF;Consumidor Final;Normal;27/12/2020 17:21;3;27;Admin;OT;No;50;1 Kilo;Helado por kilo;450;1;450;10813;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10814;;VF;Consumidor Final;Normal;27/12/2020 17:22;3;27;Admin;EF;No;12;Grido Batido;Mini postres;130;1;130;10814;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10815;;VF;Consumidor Final;Normal;27/12/2020 17:23;3;27;Admin;EF;No;52;1/4  Kilo;Helado por kilo;160;1;160;10815;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10815;;VF;Consumidor Final;Normal;27/12/2020 17:23;3;27;Admin;EF;No;50;1 Kilo;Helado por kilo;450;1;450;10815;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10816;;VL;Consumidor Final;Normal;27/12/2020 17:24;3;27;Admin;EF;No;195;Cups Vasito x 5 Un;Cups;40;2;80;10816;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10817;;VF;Consumidor Final;Normal;27/12/2020 17:25;3;27;Admin;EF;No;34;Casatta Caja;Comidas rápidas;330;2;660;10817;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10818;;VF;Consumidor Final;Normal;27/12/2020 17:26;3;27;Admin;EF;No;12;Grido Batido;Mini postres;130;1;130;10818;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10818;;VF;Consumidor Final;Normal;27/12/2020 17:26;3;27;Admin;EF;No;3;Gigante 2b;Mini postres;110;1;110;10818;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10819;;VF;Consumidor Final;Normal;27/12/2020 17:28;3;27;Admin;EF;No;13;Capuccino Grido;Cafetería;150;2;300;10819;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10820;;VF;Consumidor Final;Normal;27/12/2020 17:31;3;27;Admin;EF;No;28;Pal.Frutilla Caja;Palitos;350;1;350;10820;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10821;;VF;Consumidor Final;Normal;27/12/2020 17:32;3;27;Admin;EF;No;13;Capuccino Grido;Cafetería;150;2;300;10821;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10822;;VF;Consumidor Final;Normal;27/12/2020 17:37;3;27;Admin;EF;No;3;Gigante 2b;Mini postres;110;3;330;10822;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10823;;VF;Consumidor Final;Normal;27/12/2020 17:41;3;27;Admin;EF;No;195;Cups Vasito x 5 Un;Cups;40;1;40;10823;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10823;;VF;Consumidor Final;Normal;27/12/2020 17:41;3;27;Admin;EF;No;50;1 Kilo;Helado por kilo;450;1;450;10823;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10824;0002-00001681;VF;Consumidor Final;Normal;27/12/2020 17:43;3;27;Admin;TD;No;1470;Torta Con Oreo;Postres;500;1;500;10824;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10825;0002-00001682;VF;Consumidor Final;Normal;27/12/2020 17:44;3;27;Admin;EF;No;87;Tent. Granizado;Tentación;280;1;280;10825;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10826;;VF;Consumidor Final;Normal;27/12/2020 17:46;3;27;Admin;EF;No;52;1/4  Kilo;Helado por kilo;160;1;160;10826;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10827;;VF;Consumidor Final;Normal;27/12/2020 17:46;3;27;Admin;EF;No;3;Gigante 2b;Mini postres;110;2;220;10827;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
Pilar III;30;1;10828;0002-00001683;VF;Consumidor Final;Normal;27/12/2020 17:48;3;27;Admin;TD;No;51;1/2  Kilo;Helado por kilo;260;1;260;10828;1;3/12/2020 00:00;31/12/2020 23:55;TODAS;;;;;;1
